CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	UNIT_PRICE	STORE_PRICE
SELL-IN	A	200 	다	20201027	3,370,101 	6,096 	45.9%	553 	1,023 
SELL-IN	A	200 	다	20201028	6,740,656 	11,136 	40.8%	605 	1,023 
SELL-IN	A	200 	다	20201029	2,043,387 	3,312 	39.7%	617 	1,023 
SELL-IN	A	200 	다	20201030	1,677,260 	3,000 	45.3%	559 	1,023 
SELL-IN	A	200 	다	20201031	5,910,592 	9,864 	41.4%	599 	1,023 
SELL-IN	A	200 	다	20201101	1,652,640 	2,640 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201102	4,341,936 	6,936 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201103	2,373,792 	3,792 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201104	856,368 	1,368 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201105	1,066,704 	1,704 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201106	721,152 	1,152 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201107	6,114,768 	9,768 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201108		0 			
SELL-IN	A	200 	다	20201109	2,418,864 	3,864 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201110	6,039,648 	9,648 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201111	1,472,352 	2,352 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201112	3,395,424 	5,424 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201113	1,517,424 	2,424 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201114	2,524,032 	4,032 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201115		0 			
SELL-IN	A	200 	다	20201116	3,049,872 	4,872 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201117	6,475,344 	10,344 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201118	4,837,728 	7,728 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201119	1,953,120 	3,120 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201120	2,989,776 	4,776 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201121	1,352,160 	2,160 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201122		0 			
SELL-IN	A	200 	다	20201123	2,163,456 	3,456 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201124	7,451,904 	11,904 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201125	2,238,576 	3,576 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201126	2,944,704 	4,704 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201127	2,689,296 	4,296 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201128	2,719,344 	4,344 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201129		0 			
SELL-IN	A	200 	다	20201130	3,380,648 	5,280 	37.4%	640 	1,023 
SELL-IN	A	200 	다	20201201	5,483,760 	8,760 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201202	1,006,608 	1,608 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201203	2,073,312 	3,312 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201204	3,936,288 	6,288 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201205	2,779,440 	4,440 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201206		0 			
SELL-IN	A	200 	다	20201207	1,757,808 	2,808 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201208	4,417,056 	7,056 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201209	2,133,408 	3,408 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201210	5,498,784 	8,784 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201211	3,380,400 	5,400 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201212	4,882,800 	7,800 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201213		0 			
SELL-IN	A	200 	다	20201214	1,878,000 	3,000 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201215	3,981,360 	6,360 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201216	3,906,240 	6,240 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201217	871,392 	1,392 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201218	946,512 	1,512 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201219	1,186,896 	1,896 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201220		0 			
SELL-IN	A	200 	다	20201221	1,262,016 	2,016 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201222	7,121,376 	11,376 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201223	781,248 	1,248 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201224	2,539,056 	4,056 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201225	2,193,504 	3,504 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201226	1,878,000 	3,000 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201227		0 			
SELL-IN	A	200 	다	20201228	2,539,056 	4,056 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201229	9,855,744 	15,744 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201230	5,333,520 	8,520 	38.8%	626 	1,023 
SELL-IN	A	200 	다	20201231	2,463,936 	3,936 	38.8%	626 	1,023 
SELL-IN	B	101 	나	20170101	945,360 	1,212 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170102	2,583,360 	3,312 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170103	5,194,800 	6,660 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170104	2,349,360 	3,012 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170105	3,238,560 	4,152 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170106	3,191,760 	4,092 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170107	786,240 	1,008 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170108	0 	0 			
SELL-IN	B	101 	나	20170109	786,240 	1,008 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170110	617,760 	792 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170111	926,640 	1,188 	65.8%	780 	2,280 
SELL-IN	B	101 	나	20170112	1,184,448 	744 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170113	2,063,232 	1,416 	36.1%	1,457 	2,280 
SELL-IN	B	101 	나	20170114	840,576 	528 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170115	0 	0 			
SELL-IN	B	101 	나	20170116	745,056 	468 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170117	897,888 	624 	36.9%	1,439 	2,280 
SELL-IN	B	101 	나	20170118	2,216,064 	1,512 	35.7%	1,466 	2,280 
SELL-IN	B	101 	나	20170119	1,146,240 	720 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170120	687,744 	552 	45.4%	1,246 	2,280 
SELL-IN	B	101 	나	20170121	611,328 	384 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170122	0 	0 			
SELL-IN	B	101 	나	20170123	286,560 	180 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170124	630,432 	396 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170125	1,546,692 	1,704 	60.2%	908 	2,280 
SELL-IN	B	101 	나	20170126	477,600 	516 	59.4%	926 	2,280 
SELL-IN	B	101 	나	20170127	420,168 	264 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170128	0 	0 			
SELL-IN	B	101 	나	20170129	0 	0 			
SELL-IN	B	101 	나	20170130	229,176 	144 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170131	-477,480 	-300 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170201	1,432,680 	1,236 	49.2%	1,159 	2,280 
SELL-IN	B	101 	나	20170202	745,056 	468 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170203	1,337,280 	840 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170204	840,456 	528 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170205	0 	0 			
SELL-IN	B	101 	나	20170206	496,704 	312 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170207	573,120 	624 	59.7%	918 	2,280 
SELL-IN	B	101 	나	20170208	76,416 	48 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170209	439,392 	276 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170210	611,328 	480 	44.1%	1,274 	2,280 
SELL-IN	B	101 	나	20170211	314,400 	240 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170212	0 	0 			
SELL-IN	B	101 	나	20170213	565,920 	432 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170214	3,788,520 	2,892 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170215	1,650,600 	1,260 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170216	1,336,200 	1,020 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170217	2,971,080 	2,268 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170218	1,493,400 	1,140 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170219	0 	0 			
SELL-IN	B	101 	나	20170220	801,720 	612 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170221	2,232,240 	1,704 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170222	754,560 	576 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170223	909,480 	720 	44.6%	1,263 	2,280 
SELL-IN	B	101 	나	20170224	862,320 	684 	44.7%	1,261 	2,280 
SELL-IN	B	101 	나	20170225	370,512 	288 	43.6%	1,287 	2,280 
SELL-IN	B	101 	나	20170226	0 	0 			
SELL-IN	B	101 	나	20170227	251,520 	192 	42.5%	1,310 	2,280 
SELL-IN	B	101 	나	20170228	331,536 	324 	55.1%	1,023 	2,280 
SELL-IN	B	101 	나	20170301	229,248 	144 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170302	286,560 	180 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170303	439,392 	276 	30.2%	1,592 	2,280 
SELL-IN	B	101 	나	20170304	527,520 	336 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170305	0 	0 			
SELL-IN	B	101 	나	20170306	150,720 	96 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170307	263,760 	168 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170308	226,080 	144 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170309	244,920 	156 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170310	301,440 	192 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170311	452,160 	288 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170312	0 	0 			
SELL-IN	B	101 	나	20170313	546,360 	348 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170314	282,600 	420 	70.5%	673 	2,280 
SELL-IN	B	101 	나	20170315	282,600 	180 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170316	131,880 	84 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170317	339,120 	216 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170318	1,073,880 	684 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170319	0 	0 			
SELL-IN	B	101 	나	20170320	376,800 	240 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170321	508,680 	324 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170322	150,720 	96 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170323	-395,640 	-252 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170324	433,320 	276 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170325	475,320 	480 	56.6%	990 	2,280 
SELL-IN	B	101 	나	20170326	0 	0 			
SELL-IN	B	101 	나	20170327	1,554,720 	1,968 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170328	6,180,096 	7,896 	65.7%	783 	2,280 
SELL-IN	B	101 	나	20170329	5,413,080 	6,852 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170330	1,886,232 	2,412 	65.7%	782 	2,280 
SELL-IN	B	101 	나	20170331	2,943,636 	4,284 	69.9%	687 	2,280 
SELL-IN	B	101 	나	20170401	6,152,520 	7,788 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170402	0 	0 			
SELL-IN	B	101 	나	20170403	3,659,280 	4,632 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170404	7,593,480 	9,612 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170405	3,498,120 	4,428 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170406	4,995,960 	6,324 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170407	4,607,280 	5,832 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170408	3,819,960 	4,788 	65.0%	798 	2,280 
SELL-IN	B	101 	나	20170409	0 	0 			
SELL-IN	B	101 	나	20170410	910,080 	1,152 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170411	511,920 	648 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170412	170,640 	216 	65.4%	790 	2,280 
SELL-IN	B	101 	나	20170413	612,840 	444 	39.5%	1,380 	2,280 
SELL-IN	B	101 	나	20170414	209,976 	120 	23.3%	1,750 	2,280 
SELL-IN	B	101 	나	20170415	527,520 	336 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170416	0 	0 			
SELL-IN	B	101 	나	20170417	282,600 	180 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170418	320,280 	204 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170419	300,648 	192 	31.3%	1,566 	2,280 
SELL-IN	B	101 	나	20170420	264,012 	168 	31.1%	1,572 	2,280 
SELL-IN	B	101 	나	20170421	56,520 	36 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170422	169,560 	108 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170423	0 	0 			
SELL-IN	B	101 	나	20170424	244,920 	156 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170425	772,440 	732 	53.7%	1,055 	2,280 
SELL-IN	B	101 	나	20170426	810,120 	516 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170427	1,092,720 	696 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170428	1,902,840 	1,572 	46.9%	1,210 	2,280 
SELL-IN	B	101 	나	20170429	1,431,840 	1,152 	45.5%	1,243 	2,280 
SELL-IN	B	101 	나	20170430	-678,240 	408 	172.9%	-1,662 	2,280 
SELL-IN	B	101 	나	20170501	-188,400 	-120 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170502	2,262,000 	1,920 	48.3%	1,178 	2,280 
SELL-IN	B	101 	나	20170503	819,720 	900 	60.1%	911 	2,280 
SELL-IN	B	101 	나	20170504	1,036,200 	780 	41.7%	1,328 	2,280 
SELL-IN	B	101 	나	20170505	1,962,360 	1,668 	48.4%	1,176 	2,280 
SELL-IN	B	101 	나	20170506	1,488,360 	1,068 	38.9%	1,394 	2,280 
SELL-IN	B	101 	나	20170507	0 	0 			
SELL-IN	B	101 	나	20170508	1,337,640 	852 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170509	-94,200 	-60 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170510	188,400 	480 	82.8%	393 	2,280 
SELL-IN	B	101 	나	20170511	791,280 	504 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170512	584,040 	528 	51.5%	1,106 	2,280 
SELL-IN	B	101 	나	20170513	2,618,760 	2,028 	43.4%	1,291 	2,280 
SELL-IN	B	101 	나	20170514	0 	0 			
SELL-IN	B	101 	나	20170515	375,792 	840 	80.4%	447 	2,280 
SELL-IN	B	101 	나	20170516	320,280 	204 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170517	169,560 	108 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170518	1,262,280 	1,044 	47.0%	1,209 	2,280 
SELL-IN	B	101 	나	20170519	1,940,520 	1,596 	46.7%	1,216 	2,280 
SELL-IN	B	101 	나	20170520	6,028,800 	4,320 	38.8%	1,396 	2,280 
SELL-IN	B	101 	나	20170521	0 	0 			
SELL-IN	B	101 	나	20170522	1,695,600 	1,680 	55.7%	1,009 	2,280 
SELL-IN	B	101 	나	20170523	1,140,120 	1,716 	70.9%	664 	2,280 
SELL-IN	B	101 	나	20170524	640,560 	1,008 	72.1%	635 	2,280 
SELL-IN	B	101 	나	20170525	640,560 	1,008 	72.1%	635 	2,280 
SELL-IN	B	101 	나	20170526	584,040 	372 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170527	603,480 	444 	40.4%	1,359 	2,280 
SELL-IN	B	101 	나	20170528	0 	0 			
SELL-IN	B	101 	나	20170529	395,640 	252 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170530	8,161,920 	7,728 	53.7%	1,056 	2,280 
SELL-IN	B	101 	나	20170531	2,428,200 	2,988 	64.4%	813 	2,280 
SELL-IN	B	101 	나	20170601	2,432,880 	2,232 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170602	1,713,480 	1,572 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170603	2,524,440 	2,316 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170604	0 	0 			
SELL-IN	B	101 	나	20170605	1,321,080 	1,212 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170606	2,445,960 	2,244 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170607	1,645,440 	1,536 	53.0%	1,071 	2,280 
SELL-IN	B	101 	나	20170608	2,275,920 	2,088 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170609	2,092,800 	1,920 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170610	1,059,480 	972 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170611	0 	0 			
SELL-IN	B	101 	나	20170612	497,040 	456 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170613	392,400 	1,560 	89.0%	252 	2,280 
SELL-IN	B	101 	나	20170614	1,020,240 	936 	52.2%	1,090 	2,280 
SELL-IN	B	101 	나	20170615	444,720 	528 	63.1%	842 	2,280 
SELL-IN	B	101 	나	20170616	169,560 	348 	78.6%	487 	2,280 
SELL-IN	B	101 	나	20170617	527,520 	396 	41.6%	1,332 	2,280 
SELL-IN	B	101 	나	20170618	0 	0 			
SELL-IN	B	101 	나	20170619	169,560 	108 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170620	489,840 	312 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170621	150,720 	96 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170622	1,808,640 	1,152 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170623	226,080 	144 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170624	357,960 	468 	66.5%	765 	2,280 
SELL-IN	B	101 	나	20170625	0 	0 			
SELL-IN	B	101 	나	20170626	169,560 	108 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170627	320,280 	456 	69.2%	702 	2,280 
SELL-IN	B	101 	나	20170628	56,520 	36 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170629	-158,040 	-108 	35.8%	1,463 	2,280 
SELL-IN	B	101 	나	20170630	1,180,920 	-5,052 	110.3%	-234 	2,280 
SELL-IN	B	101 	나	20170701	527,520 	336 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170702	0 	0 			
SELL-IN	B	101 	나	20170703	678,240 	672 	55.7%	1,009 	2,280 
SELL-IN	B	101 	나	20170704	508,680 	324 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170705	301,440 	192 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170706	18,840 	12 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170707	-56,520 	-36 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170708	697,080 	444 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170709	0 	0 			
SELL-IN	B	101 	나	20170710	869,160 	552 	30.9%	1,575 	2,280 
SELL-IN	B	101 	나	20170711	715,920 	456 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170712	301,440 	192 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170713	471,000 	480 	57.0%	981 	2,280 
SELL-IN	B	101 	나	20170714	1,017,360 	648 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170715	1,224,600 	960 	44.1%	1,276 	2,280 
SELL-IN	B	101 	나	20170716	0 	0 			
SELL-IN	B	101 	나	20170717	376,800 	240 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170718	1,224,600 	780 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170719	546,360 	360 	33.4%	1,518 	2,280 
SELL-IN	B	101 	나	20170720	452,160 	408 	51.4%	1,108 	2,280 
SELL-IN	B	101 	나	20170721	-1,641,600 	-804 	10.4%	2,042 	2,280 
SELL-IN	B	101 	나	20170722	584,040 	372 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170723	0 	0 			
SELL-IN	B	101 	나	20170724	339,120 	216 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170725	-75,360 	72 	145.9%	-1,047 	2,280 
SELL-IN	B	101 	나	20170726	395,640 	372 	53.4%	1,064 	2,280 
SELL-IN	B	101 	나	20170727	753,600 	720 	54.1%	1,047 	2,280 
SELL-IN	B	101 	나	20170728	471,000 	300 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170729	923,160 	888 	54.4%	1,040 	2,280 
SELL-IN	B	101 	나	20170730	1,560 	1,560 	100.0%	1 	2,280 
SELL-IN	B	101 	나	20170731	1,925,448 	1,406 	40.0%	1,369 	2,280 
SELL-IN	B	101 	나	20170801	1,298,904 	888 	35.8%	1,463 	2,280 
SELL-IN	B	101 	나	20170802	998,520 	1,020 	57.1%	979 	2,280 
SELL-IN	B	101 	나	20170803	1,225,920 	780 	31.1%	1,572 	2,280 
SELL-IN	B	101 	나	20170804	1,055,040 	672 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170805	1,978,200 	1,860 	53.4%	1,064 	2,280 
SELL-IN	B	101 	나	20170806	0 	0 			
SELL-IN	B	101 	나	20170807	489,840 	312 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170808	584,040 	372 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170809	207,240 	132 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170810	885,480 	924 	58.0%	958 	2,280 
SELL-IN	B	101 	나	20170811	-1,680,528 	-1,070 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170812	810,120 	516 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170813	0 	0 			
SELL-IN	B	101 	나	20170814	395,640 	252 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170815	385,920 	276 	38.7%	1,398 	2,280 
SELL-IN	B	101 	나	20170816	602,880 	384 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170817	612,000 	420 	36.1%	1,457 	2,280 
SELL-IN	B	101 	나	20170818	621,120 	456 	40.3%	1,362 	2,280 
SELL-IN	B	101 	나	20170819	885,480 	564 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170820	0 	0 			
SELL-IN	B	101 	나	20170821	301,440 	192 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170822	714,720 	576 	45.6%	1,241 	2,280 
SELL-IN	B	101 	나	20170823	93,144 	60 	31.9%	1,552 	2,280 
SELL-IN	B	101 	나	20170824	339,120 	216 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170825	414,480 	264 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170826	565,200 	360 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170827	0 	0 			
SELL-IN	B	101 	나	20170828	452,160 	288 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170829	489,840 	312 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170830	-301,440 	-192 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170831	7,974,720 	6,420 	45.5%	1,242 	2,280 
SELL-IN	B	101 	나	20170901	442,560 	300 	35.3%	1,475 	2,280 
SELL-IN	B	101 	나	20170902	810,120 	516 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170903	0 	0 			
SELL-IN	B	101 	나	20170904	621,720 	396 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170905	508,680 	324 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170906	188,400 	120 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170907	263,760 	168 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170908	336,976 	257 	42.5%	1,311 	2,280 
SELL-IN	B	101 	나	20170909	489,840 	312 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170910	0 	0 			
SELL-IN	B	101 	나	20170911	282,600 	180 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170912	395,640 	252 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170913	1,243,440 	792 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170914	734,760 	468 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170915	621,120 	456 	40.3%	1,362 	2,280 
SELL-IN	B	101 	나	20170916	1,389,960 	1,308 	53.4%	1,063 	2,280 
SELL-IN	B	101 	나	20170917	0 	0 			
SELL-IN	B	101 	나	20170918	508,680 	324 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170919	846,600 	660 	43.7%	1,283 	2,280 
SELL-IN	B	101 	나	20170920	18,840 	12 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170921	37,680 	24 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170922	1,507,200 	960 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170923	791,280 	504 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170924	0 	0 			
SELL-IN	B	101 	나	20170925	527,520 	336 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170926	433,320 	276 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170927	376,800 	240 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170928	923,160 	636 	36.3%	1,452 	2,280 
SELL-IN	B	101 	나	20170929	-131,880 	-84 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20170930	-3,373,320 	972 	252.2%	-3,470 	2,280 
SELL-IN	B	101 	나	20171001	37,680 	24 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171002	1,130,400 	720 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171003	1,317,600 	960 	39.8%	1,373 	2,280 
SELL-IN	B	101 	나	20171004	0 	0 			
SELL-IN	B	101 	나	20171005	0 	0 			
SELL-IN	B	101 	나	20171006	864,840 	732 	48.2%	1,181 	2,280 
SELL-IN	B	101 	나	20171007	471,000 	300 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171008	0 	0 			
SELL-IN	B	101 	나	20171009	508,680 	324 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171010	2,430,360 	1,548 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171011	-198,404 	-126 	31.1%	1,570 	2,280 
SELL-IN	B	101 	나	20171012	-734,760 	-468 	31.1%	1,570 	2,280 
